start_hour_str,dow_str,start_station_name,city,avg_duration,number_of_trips
Nightime,Saturday,Arena Green / SAP Center,San Jose,115.2,5
Evening,Saturday,Post at Kearney,San Francisco,17.4,5
Mid Morning,Saturday,University and Emerson,Palo Alto,31.4,5
Nightime,Saturday,San Antonio Caltrain Station,Mountain View,619.4,5
Mid Morning,Saturday,San Antonio Caltrain Station,Mountain View,47.8,5
Mid Morning,Sunday,San Jose City Hall,San Jose,29.0,4
Nightime,Sunday,Washington at Kearney,San Francisco,11.0,4
Morning,Sunday,San Antonio Caltrain Station,Mountain View,21.5,4
Evening,Sunday,Santa Clara at Almaden,San Jose,17.0,4
Nightime,Sunday,Broadway St at Battery St,San Francisco,33.8,4
Mid Day,Sunday,Franklin at Maple,Redwood City,66.0,4
Nightime,Sunday,San Antonio Caltrain Station,Mountain View,493.3,4
Afternoon,Sunday,Redwood City Caltrain Station,Redwood City,32.8,4
Evening,Sunday,Broadway St at Battery St,San Francisco,5.8,4
Nightime,Sunday,2nd at South Park,San Francisco,14.5,4
Early Afternoon,Sunday,Franklin at Maple,Redwood City,107.0,4
Morning,Sunday,San Jose City Hall,San Jose,18.8,4
Mid Morning,Sunday,SJSU 4th at San Carlos,San Jose,12.0,4
Nightime,Sunday,SJSU - San Salvador at 9th,San Jose,21.3,4
Morning,Sunday,California Ave Caltrain Station,Palo Alto,28.8,4
Evening,Sunday,Evelyn Park and Ride,Mountain View,715.0,4
Mid Day,Sunday,Mezes Park,Redwood City,31.3,4
Evening,Monday,St James Park,San Jose,410.0,4
Evening,Monday,Adobe on Almaden,San Jose,383.0,4
Evening,Monday,San Jose Civic Center,San Jose,11.8,4
Evening,Monday,Washington at Kearney,San Francisco,10.0,4
Evening,Monday,University and Emerson,Palo Alto,10.8,4
Mid Day,Monday,SJSU 4th at San Carlos,San Jose,23.3,4
Morning,Monday,Davis at Jackson,San Francisco,14.3,4
Morning,Monday,San Jose City Hall,San Jose,11.8,4
Early Afternoon,Monday,Ryland Park,San Jose,12.3,4
Nightime,Monday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,24.3,4
Nightime,Monday,Washington at Kearny,San Francisco,525.3,4
Morning,Monday,Adobe on Almaden,San Jose,17.5,4
Nightime,Monday,Washington at Kearney,San Francisco,23.5,4
Mid Day,Monday,SJSU - San Salvador at 9th,San Jose,89.3,4
Evening,Monday,2nd at South Park,San Francisco,13.0,4
Nightime,Monday,San Salvador at 1st,San Jose,22.3,4
Morning,Monday,Paseo de San Antonio,San Jose,10.0,4
Mid Day,Monday,Cowper at University,Palo Alto,48.0,4
Afternoon,Monday,Cowper at University,Palo Alto,7.0,4
Morning,Monday,San Antonio Caltrain Station,Mountain View,35.5,4
Mid Morning,Monday,California Ave Caltrain Station,Palo Alto,19.8,4
Mid Morning,Monday,Evelyn Park and Ride,Mountain View,38.3,4
Afternoon,Monday,Evelyn Park and Ride,Mountain View,12.5,4
Early Afternoon,Monday,Castro Street and El Camino Real,Mountain View,34.0,4
Nightime,Monday,Temporary Transbay Terminal (Howard at Beale),San Francisco,89.5,4
Early Afternoon,Monday,Redwood City Caltrain Station,Redwood City,24.5,4
Mid Day,Monday,Evelyn Park and Ride,Mountain View,57.8,4
Evening,Monday,Evelyn Park and Ride,Mountain View,24.3,4
Mid Morning,Monday,Mountain View City Hall,Mountain View,53.0,4
Nightime,Monday,Beale at Market,San Francisco,80.3,4
Afternoon,Tuesday,Ryland Park,San Jose,10.8,4
Morning,Tuesday,Adobe on Almaden,San Jose,12.5,4
Early Afternoon,Tuesday,Paseo de San Antonio,San Jose,13.3,4
Evening,Tuesday,San Jose Diridon Caltrain Station,San Jose,12.3,4
Mid Day,Tuesday,Ryland Park,San Jose,24.3,4
Nightime,Tuesday,St James Park,San Jose,76.3,4
Nightime,Tuesday,Mechanics Plaza (Market at Battery),San Francisco,32.0,4
Morning,Tuesday,University and Emerson,Palo Alto,11.5,4
Mid Day,Tuesday,California Ave Caltrain Station,Palo Alto,78.5,4
Evening,Tuesday,SJSU 4th at San Carlos,San Jose,16.8,4
Morning,Tuesday,Howard at 2nd,San Francisco,10.5,4
Mid Morning,Tuesday,Japantown,San Jose,16.5,4
Early Afternoon,Tuesday,Santa Clara County Civic Center,San Jose,20.3,4
Evening,Tuesday,Japantown,San Jose,17.8,4
Morning,Tuesday,San Salvador at 1st,San Jose,706.0,4
Afternoon,Tuesday,San Salvador at 1st,San Jose,37.5,4
Morning,Tuesday,California Ave Caltrain Station,Palo Alto,55.5,4
Nightime,Tuesday,Steuart at Market,San Francisco,16.5,4
Nightime,Tuesday,Embarcadero at Vallejo,San Francisco,13.0,4
Evening,Tuesday,Palo Alto Caltrain Station,Palo Alto,20.0,4
Mid Morning,Tuesday,California Ave Caltrain Station,Palo Alto,20.5,4
Mid Day,Tuesday,Rengstorff Avenue / California Street,Mountain View,18.8,4
Mid Day,Tuesday,Evelyn Park and Ride,Mountain View,15.8,4
Morning,Tuesday,San Antonio Shopping Center,Mountain View,11.0,4
Mid Day,Tuesday,Charleston Park/ North Bayshore Area,Mountain View,27.3,4
Mid Morning,Tuesday,Rengstorff Avenue / California Street,Mountain View,146.8,4
Evening,Tuesday,San Antonio Caltrain Station,Mountain View,29.0,4
Morning,Tuesday,Redwood City Caltrain Station,Redwood City,12.0,4
Morning,Tuesday,Charleston Park/ North Bayshore Area,Mountain View,29.8,4
Mid Morning,Wednesday,Paseo de San Antonio,San Jose,12.0,4
Mid Morning,Wednesday,Redwood City Caltrain Station,Redwood City,18.8,4
Mid Morning,Wednesday,Japantown,San Jose,11.5,4
Morning,Wednesday,SJSU 4th at San Carlos,San Jose,3.8,4
Afternoon,Wednesday,Santa Clara County Civic Center,San Jose,21.0,4
Morning,Wednesday,Broadway St at Battery St,San Francisco,9.3,4
Nightime,Wednesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,82.3,4
Evening,Wednesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,7.8,4
Mid Morning,Wednesday,Post at Kearney,San Francisco,58.3,4
Nightime,Wednesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,9.3,4
Mid Morning,Wednesday,St James Park,San Jose,19.3,4
Mid Day,Wednesday,Ryland Park,San Jose,13.3,4
Early Afternoon,Wednesday,Santa Clara at Almaden,San Jose,9.5,4
Evening,Wednesday,SJSU - San Salvador at 9th,San Jose,13.3,4
Mid Morning,Wednesday,Stanford in Redwood City,Redwood City,43.5,4
Evening,Wednesday,Palo Alto Caltrain Station,Palo Alto,13.3,4
Mid Morning,Wednesday,Adobe on Almaden,San Jose,52.8,4
Morning,Wednesday,Santa Clara at Almaden,San Jose,9.8,4
Nightime,Wednesday,San Jose Diridon Caltrain Station,San Jose,7.8,4
Early Afternoon,Wednesday,Park at Olive,Palo Alto,325.5,4
Evening,Wednesday,Evelyn Park and Ride,Mountain View,14.0,4
Mid Morning,Wednesday,Evelyn Park and Ride,Mountain View,20.5,4
Mid Day,Wednesday,San Antonio Shopping Center,Mountain View,21.3,4
Evening,Wednesday,Castro Street and El Camino Real,Mountain View,2167.3,4
Nightime,Wednesday,Mountain View Caltrain Station,Mountain View,27.3,4
Morning,Wednesday,San Antonio Caltrain Station,Mountain View,11.8,4
Afternoon,Wednesday,Mountain View City Hall,Mountain View,16.0,4
Afternoon,Wednesday,Rengstorff Avenue / California Street,Mountain View,41.8,4
Nightime,Thursday,San Pedro Square,San Jose,615.5,4
Evening,Thursday,Paseo de San Antonio,San Jose,7.5,4
Mid Morning,Thursday,SJSU - San Salvador at 9th,San Jose,8.8,4
Evening,Thursday,SJSU - San Salvador at 9th,San Jose,21.3,4
Mid Day,Thursday,5th St at Folsom St,San Francisco,5.5,4
Nightime,Thursday,San Francisco Caltrain 2 (330 Townsend),San Francisco,24.3,4
Nightime,Thursday,Spear at Folsom,San Francisco,575.3,4
Mid Morning,Thursday,University and Emerson,Palo Alto,71.8,4
Early Afternoon,Thursday,San Antonio Caltrain Station,Mountain View,19.8,4
Evening,Thursday,Post at Kearney,San Francisco,5.5,4
Afternoon,Thursday,Redwood City Caltrain Station,Redwood City,12.5,4
Nightime,Thursday,Embarcadero at Folsom,San Francisco,18.8,4
Morning,Thursday,St James Park,San Jose,10.5,4
Early Afternoon,Thursday,Arena Green / SAP Center,San Jose,19.8,4
Mid Day,Thursday,SJSU - San Salvador at 9th,San Jose,17.3,4
Mid Day,Thursday,Cowper at University,Palo Alto,21.0,4
Evening,Thursday,SJSU 4th at San Carlos,San Jose,12.3,4
Nightime,Thursday,St James Park,San Jose,45.0,4
Nightime,Thursday,San Jose Diridon Caltrain Station,San Jose,17.8,4
Morning,Thursday,California Ave Caltrain Station,Palo Alto,18.0,4
Afternoon,Thursday,Santa Clara at Almaden,San Jose,5.3,4
Afternoon,Thursday,S. Market St at Park Ave,San Jose,21.5,4
Evening,Thursday,Park at Olive,Palo Alto,1386.5,4
Nightime,Thursday,California Ave Caltrain Station,Palo Alto,19.8,4
Mid Day,Thursday,Charleston Park/ North Bayshore Area,Mountain View,34.3,4
Mid Morning,Thursday,Castro Street and El Camino Real,Mountain View,350.0,4
Mid Morning,Thursday,Evelyn Park and Ride,Mountain View,9.0,4
Afternoon,Friday,San Jose City Hall,San Jose,11.0,4
Mid Morning,Friday,Santa Clara County Civic Center,San Jose,51.0,4
Mid Morning,Friday,Paseo de San Antonio,San Jose,5.5,4
Mid Morning,Friday,Arena Green / SAP Center,San Jose,12.5,4
Morning,Friday,Post at Kearney,San Francisco,24.5,4
Evening,Friday,Washington at Kearney,San Francisco,22.3,4
Evening,Friday,University and Emerson,Palo Alto,15.0,4
Nightime,Friday,2nd at Folsom,San Francisco,198.0,4
Nightime,Friday,Beale at Market,San Francisco,24.3,4
Mid Morning,Friday,Redwood City Caltrain Station,Redwood City,78.0,4
Nightime,Friday,MLK Library,San Jose,184.5,4
Mid Morning,Friday,MLK Library,San Jose,18.0,4
Morning,Friday,Ryland Park,San Jose,10.3,4
Morning,Friday,Santa Clara at Almaden,San Jose,6.0,4
Morning,Friday,Arena Green / SAP Center,San Jose,128.3,4
Afternoon,Friday,San Antonio Shopping Center,Mountain View,18.5,4
Evening,Friday,Mountain View Caltrain Station,Mountain View,16.0,4
Evening,Friday,Castro Street and El Camino Real,Mountain View,12.5,4
Evening,Friday,Charleston Park/ North Bayshore Area,Mountain View,68.5,4
Morning,Friday,Redwood City Caltrain Station,Redwood City,15.5,4
Afternoon,Friday,Stanford in Redwood City,Redwood City,15.8,4
Mid Day,Friday,Castro Street and El Camino Real,Mountain View,21.3,4
Mid Day,Friday,San Antonio Shopping Center,Mountain View,68.3,4
Early Afternoon,Friday,Rengstorff Avenue / California Street,Mountain View,66.5,4
Early Afternoon,Friday,Stanford in Redwood City,Redwood City,16.8,4
Afternoon,Friday,Evelyn Park and Ride,Mountain View,7.8,4
Evening,Friday,Park at Olive,Palo Alto,44.5,4
Afternoon,Saturday,St James Park,San Jose,10.8,4
Mid Morning,Saturday,Japantown,San Jose,25.5,4
Evening,Saturday,Paseo de San Antonio,San Jose,6.8,4
Evening,Saturday,Spear at Folsom,San Francisco,11.5,4
Nightime,Saturday,2nd at Folsom,San Francisco,9.5,4
Mid Morning,Saturday,San Antonio Shopping Center,Mountain View,47.5,4
Early Afternoon,Saturday,Cyril Magnin St at Ellis St,San Francisco,134.3,4
Mid Morning,Saturday,San Salvador at 1st,San Jose,20.3,4
Early Afternoon,Saturday,San Mateo County Center,Redwood City,53.3,4
Nightime,Saturday,SJSU 4th at San Carlos,San Jose,17.5,4
Morning,Saturday,SJSU - San Salvador at 9th,San Jose,32.3,4
Nightime,Saturday,San Salvador at 1st,San Jose,402.3,4
Afternoon,Saturday,San Antonio Caltrain Station,Mountain View,46.5,4
Mid Day,Saturday,Evelyn Park and Ride,Mountain View,12.0,4
Nightime,Saturday,Mountain View Caltrain Station,Mountain View,35.0,4
Mid Day,Saturday,Mezes Park,Redwood City,11.8,4
Mid Morning,Saturday,Mountain View City Hall,Mountain View,119.3,4
Morning,Saturday,San Antonio Caltrain Station,Mountain View,142.8,4
Afternoon,Saturday,Cowper at University,Palo Alto,26.5,4
Nightime,Sunday,Santa Clara at Almaden,San Jose,26.0,3
Evening,Sunday,Cowper at University,Palo Alto,34.0,3
Morning,Sunday,University and Emerson,Palo Alto,22.7,3
Morning,Sunday,Charleston Park/ North Bayshore Area,Mountain View,79.3,3
Morning,Sunday,MLK Library,San Jose,32.7,3
Morning,Sunday,San Francisco City Hall,San Francisco,106.7,3
Morning,Sunday,Ryland Park,San Jose,9.3,3
Evening,Sunday,San Salvador at 1st,San Jose,10.0,3
Nightime,Sunday,Davis at Jackson,San Francisco,10.7,3
Nightime,Sunday,MLK Library,San Jose,240.3,3
Evening,Sunday,Ryland Park,San Jose,20.7,3
Nightime,Sunday,Embarcadero at Folsom,San Francisco,51.3,3
Morning,Sunday,SJSU 4th at San Carlos,San Jose,27.0,3
Mid Morning,Sunday,Park at Olive,Palo Alto,24.7,3
Mid Morning,Sunday,Franklin at Maple,Redwood City,30.7,3
Mid Day,Sunday,Stanford in Redwood City,Redwood City,25.3,3
Evening,Sunday,San Antonio Caltrain Station,Mountain View,10.0,3
Evening,Sunday,Castro Street and El Camino Real,Mountain View,271.3,3
Afternoon,Sunday,Evelyn Park and Ride,Mountain View,17.0,3
Morning,Sunday,Mountain View City Hall,Mountain View,116.3,3
Mid Morning,Monday,MLK Library,San Jose,105.7,3
Nightime,Monday,Adobe on Almaden,San Jose,220.0,3
Afternoon,Monday,Arena Green / SAP Center,San Jose,23.0,3
Mid Day,Monday,Paseo de San Antonio,San Jose,20.0,3
Nightime,Monday,Howard at 2nd,San Francisco,13.3,3
Morning,Monday,University and Emerson,Palo Alto,70.7,3
Early Afternoon,Monday,Japantown,San Jose,14.7,3
Mid Morning,Monday,San Pedro Square,San Jose,16.0,3
Afternoon,Monday,San Salvador at 1st,San Jose,15.7,3
Nightime,Monday,2nd at Folsom,San Francisco,14.3,3
Evening,Monday,Post at Kearney,San Francisco,8.7,3
Early Afternoon,Monday,San Salvador at 1st,San Jose,34.7,3
Nightime,Monday,Arena Green / SAP Center,San Jose,15.3,3
Mid Day,Monday,Redwood City Caltrain Station,Redwood City,48.0,3
Evening,Monday,Japantown,San Jose,30.3,3
Mid Day,Monday,Ryland Park,San Jose,20.0,3
Mid Morning,Monday,SJSU - San Salvador at 9th,San Jose,5.3,3
Early Afternoon,Monday,Park at Olive,Palo Alto,37.3,3
Mid Morning,Monday,Rengstorff Avenue / California Street,Mountain View,11.7,3
Nightime,Monday,SJSU 4th at San Carlos,San Jose,3.7,3
Mid Day,Monday,Arena Green / SAP Center,San Jose,21.7,3
Morning,Monday,Post at Kearney,San Francisco,12.7,3
Morning,Monday,Washington at Kearney,San Francisco,13.0,3
Morning,Monday,Ryland Park,San Jose,13.0,3
Mid Morning,Monday,St James Park,San Jose,7.7,3
Morning,Monday,St James Park,San Jose,5.7,3
Afternoon,Monday,San Jose City Hall,San Jose,76.0,3
Morning,Monday,Cowper at University,Palo Alto,233.0,3
Morning,Monday,Evelyn Park and Ride,Mountain View,14.7,3
Mid Morning,Monday,Castro Street and El Camino Real,Mountain View,16.0,3
Early Afternoon,Monday,Rengstorff Avenue / California Street,Mountain View,850.0,3
Nightime,Monday,Davis at Jackson,San Francisco,15.0,3
Early Afternoon,Monday,Stanford in Redwood City,Redwood City,17.0,3
Mid Day,Monday,Castro Street and El Camino Real,Mountain View,26.7,3
Early Afternoon,Monday,Charleston Park/ North Bayshore Area,Mountain View,150.3,3
Afternoon,Monday,Charleston Park/ North Bayshore Area,Mountain View,30.0,3
Mid Day,Tuesday,St James Park,San Jose,9.3,3
Nightime,Tuesday,SJSU 4th at San Carlos,San Jose,478.7,3
Afternoon,Tuesday,Santa Clara County Civic Center,San Jose,19.7,3
Mid Morning,Tuesday,Adobe on Almaden,San Jose,16.7,3
Mid Morning,Tuesday,Paseo de San Antonio,San Jose,19.0,3
Mid Day,Tuesday,SJSU - San Salvador at 9th,San Jose,9.3,3
Mid Morning,Tuesday,SJSU - San Salvador at 9th,San Jose,11.3,3
Morning,Tuesday,Santa Clara County Civic Center,San Jose,16.0,3
Evening,Tuesday,Broadway St at Battery St,San Francisco,23.3,3
Nightime,Tuesday,Market at 4th,San Francisco,13.0,3
Nightime,Tuesday,Davis at Jackson,San Francisco,13.3,3
Morning,Tuesday,Washington at Kearney,San Francisco,5.7,3
Nightime,Tuesday,Embarcadero at Folsom,San Francisco,76.7,3
Nightime,Tuesday,Golden Gate at Polk,San Francisco,19.0,3
Morning,Tuesday,Paseo de San Antonio,San Jose,15.7,3
Nightime,Tuesday,2nd at Folsom,San Francisco,208.3,3
Evening,Tuesday,MLK Library,San Jose,9.0,3
Mid Morning,Tuesday,Redwood City Caltrain Station,Redwood City,11.7,3
Morning,Tuesday,2nd at South Park,San Francisco,15.7,3
Morning,Tuesday,Park at Olive,Palo Alto,13.0,3
Evening,Tuesday,San Salvador at 1st,San Jose,43.0,3
Nightime,Tuesday,Post at Kearney,San Francisco,8.7,3
Nightime,Tuesday,San Jose City Hall,San Jose,8.7,3
Nightime,Tuesday,San Salvador at 1st,San Jose,7.3,3
Morning,Tuesday,Evelyn Park and Ride,Mountain View,13.7,3
Mid Morning,Tuesday,San Antonio Shopping Center,Mountain View,18.3,3
Nightime,Tuesday,Arena Green / SAP Center,San Jose,25.7,3
Mid Day,Tuesday,Franklin at Maple,Redwood City,18.0,3
Early Afternoon,Tuesday,Stanford in Redwood City,Redwood City,15.0,3
Morning,Tuesday,San Pedro Square,San Jose,8.0,3
Morning,Tuesday,Broadway St at Battery St,San Francisco,21.0,3
Nightime,Wednesday,Davis at Jackson,San Francisco,16.3,3
Morning,Wednesday,Cowper at University,Palo Alto,12.0,3
Morning,Wednesday,University and Emerson,Palo Alto,6.3,3
Mid Day,Wednesday,Mountain View City Hall,Mountain View,24.3,3
Mid Day,Wednesday,SJSU - San Salvador at 9th,San Jose,16.7,3
Nightime,Wednesday,Townsend at 7th,San Francisco,277.0,3
Morning,Wednesday,Post at Kearney,San Francisco,9.7,3
Nightime,Wednesday,Japantown,San Jose,20.3,3
Mid Morning,Wednesday,Ryland Park,San Jose,10.0,3
Mid Day,Wednesday,S. Market St at Park Ave,San Jose,19.3,3
Afternoon,Wednesday,SJSU - San Salvador at 9th,San Jose,13.3,3
Nightime,Wednesday,Golden Gate at Polk,San Francisco,32.0,3
Mid Morning,Wednesday,Redwood City Public Library,Redwood City,23.7,3
Nightime,Wednesday,SJSU - San Salvador at 9th,San Jose,12.7,3
Evening,Wednesday,California Ave Caltrain Station,Palo Alto,513.7,3
Morning,Wednesday,SJSU - San Salvador at 9th,San Jose,9.0,3
Morning,Wednesday,Santa Clara County Civic Center,San Jose,17.3,3
Early Afternoon,Wednesday,San Mateo County Center,Redwood City,23.0,3
Afternoon,Wednesday,Evelyn Park and Ride,Mountain View,21.3,3
Morning,Wednesday,San Antonio Shopping Center,Mountain View,17.3,3
Morning,Wednesday,Redwood City Public Library,Redwood City,19.0,3
Afternoon,Wednesday,Redwood City Caltrain Station,Redwood City,28.3,3
Morning,Wednesday,Stanford in Redwood City,Redwood City,17.0,3
Nightime,Wednesday,San Antonio Caltrain Station,Mountain View,12.0,3
Early Afternoon,Wednesday,Evelyn Park and Ride,Mountain View,45.7,3
Evening,Thursday,San Jose City Hall,San Jose,10.7,3
Nightime,Thursday,Market at Sansome,San Francisco,32.0,3
Nightime,Thursday,Golden Gate at Polk,San Francisco,15.7,3
Morning,Thursday,Broadway St at Battery St,San Francisco,13.7,3
Nightime,Thursday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,4.0,3
Nightime,Thursday,Washington at Kearny,San Francisco,6.0,3
Morning,Thursday,Cowper at University,Palo Alto,21.3,3
Mid Morning,Thursday,Cowper at University,Palo Alto,23.3,3
Morning,Thursday,Palo Alto Caltrain Station,Palo Alto,28.3,3
Nightime,Thursday,Broadway St at Battery St,San Francisco,9.7,3
Mid Morning,Thursday,Post at Kearney,San Francisco,11.3,3
Nightime,Thursday,San Francisco City Hall,San Francisco,9.7,3
Mid Morning,Thursday,Japantown,San Jose,17.3,3
Mid Morning,Thursday,Paseo de San Antonio,San Jose,60.3,3
Morning,Thursday,San Jose Civic Center,San Jose,97.3,3
Mid Morning,Thursday,Santa Clara at Almaden,San Jose,38.0,3
Nightime,Thursday,Townsend at 7th,San Francisco,215.7,3
Evening,Thursday,Japantown,San Jose,17.7,3
Nightime,Thursday,5th at Howard,San Francisco,24.0,3
Mid Morning,Thursday,Adobe on Almaden,San Jose,15.3,3
Morning,Thursday,San Pedro Square,San Jose,6.7,3
Morning,Thursday,Santa Clara at Almaden,San Jose,7.3,3
Morning,Thursday,Rengstorff Avenue / California Street,Mountain View,15.7,3
Nightime,Thursday,Paseo de San Antonio,San Jose,9.0,3
Evening,Thursday,California Ave Caltrain Station,Palo Alto,30.0,3
Nightime,Thursday,Park at Olive,Palo Alto,186.0,3
Evening,Thursday,Castro Street and El Camino Real,Mountain View,16.0,3
Mid Morning,Friday,St James Park,San Jose,5.3,3
Evening,Friday,Santa Clara County Civic Center,San Jose,129.7,3
Morning,Friday,Franklin at Maple,Redwood City,8.3,3
Nightime,Friday,SJSU 4th at San Carlos,San Jose,5.0,3
Morning,Friday,SJSU 4th at San Carlos,San Jose,333.0,3
Nightime,Friday,Arena Green / SAP Center,San Jose,19.7,3
Nightime,Friday,Commercial at Montgomery,San Francisco,112.0,3
Evening,Friday,Beale at Market,San Francisco,13.7,3
Nightime,Friday,Mountain View Caltrain Station,Mountain View,528.3,3
Nightime,Friday,Adobe on Almaden,San Jose,16.0,3
Evening,Friday,Davis at Jackson,San Francisco,21.3,3
Nightime,Friday,Post at Kearny,San Francisco,131.7,3
Mid Morning,Friday,San Jose City Hall,San Jose,20.7,3
Mid Day,Friday,Redwood City Medical Center,Redwood City,5.0,3
Mid Morning,Friday,San Salvador at 1st,San Jose,38.0,3
Mid Morning,Friday,San Jose Civic Center,San Jose,9.0,3
Nightime,Friday,5th at Howard,San Francisco,12.0,3
Mid Morning,Friday,Santa Clara at Almaden,San Jose,211.7,3
Morning,Friday,University and Emerson,Palo Alto,28.0,3
Morning,Friday,St James Park,San Jose,5.0,3
Early Afternoon,Friday,Middlefield Light Rail Station,Mountain View,68.0,3
Mid Day,Friday,San Mateo County Center,Redwood City,9.3,3
Morning,Friday,Stanford in Redwood City,Redwood City,18.3,3
Mid Morning,Friday,Mountain View City Hall,Mountain View,7.7,3
Evening,Friday,San Antonio Caltrain Station,Mountain View,16.0,3
Nightime,Friday,Mechanics Plaza (Market at Battery),San Francisco,11.7,3
Afternoon,Friday,Castro Street and El Camino Real,Mountain View,10.7,3
Evening,Friday,Ryland Park,San Jose,29.7,3
Evening,Friday,Mountain View City Hall,Mountain View,501.3,3
Morning,Friday,Japantown,San Jose,14.3,3
Nightime,Saturday,MLK Library,San Jose,56.7,3
Nightime,Saturday,San Jose Diridon Caltrain Station,San Jose,18.7,3
Nightime,Saturday,San Jose Civic Center,San Jose,140.7,3
Morning,Saturday,Santa Clara at Almaden,San Jose,79.7,3
Morning,Saturday,Temporary Transbay Terminal (Howard at Beale),San Francisco,30.0,3
Mid Morning,Saturday,Washington at Kearney,San Francisco,24.3,3
Morning,Saturday,University and Emerson,Palo Alto,25.3,3
Mid Morning,Saturday,Redwood City Medical Center,Redwood City,99.3,3
Evening,Saturday,Ryland Park,San Jose,10.7,3
Mid Morning,Saturday,S. Market St at Park Ave,San Jose,27.7,3
Morning,Saturday,Broadway St at Battery St,San Francisco,33.0,3
Evening,Saturday,University and Emerson,Palo Alto,69.0,3
Nightime,Saturday,California Ave Caltrain Station,Palo Alto,15.3,3
Afternoon,Saturday,Castro Street and El Camino Real,Mountain View,53.3,3
Afternoon,Saturday,Adobe on Almaden,San Jose,18.3,3
Morning,Saturday,MLK Library,San Jose,7.7,3
Evening,Saturday,Santa Clara at Almaden,San Jose,19.7,3
Morning,Saturday,San Salvador at 1st,San Jose,20.7,3
Evening,Saturday,San Jose City Hall,San Jose,19.7,3
Morning,Saturday,San Jose City Hall,San Jose,8.3,3
Mid Morning,Saturday,Cyril Magnin St at Ellis St,San Francisco,30.3,3
Evening,Saturday,Redwood City Caltrain Station,Redwood City,12.3,3
Mid Morning,Saturday,Mezes Park,Redwood City,8.3,3
Nightime,Saturday,Park at Olive,Palo Alto,285.3,3
Evening,Saturday,Castro Street and El Camino Real,Mountain View,8.7,3
Evening,Sunday,SJSU 4th at San Carlos,San Jose,15.0,2
Early Afternoon,Sunday,Broadway at Main,Redwood City,20.0,2
Morning,Sunday,Broadway St at Battery St,San Francisco,14.5,2
Nightime,Sunday,University and Emerson,Palo Alto,14.5,2
Mid Morning,Sunday,St James Park,San Jose,31.5,2
Nightime,Sunday,Redwood City Caltrain Station,Redwood City,116.5,2
Nightime,Sunday,Spear at Folsom,San Francisco,40.5,2
Mid Morning,Sunday,5th St at Folsom St,San Francisco,21.0,2
Early Afternoon,Sunday,Cyril Magnin St at Ellis St,San Francisco,13.0,2
Mid Morning,Sunday,San Pedro Square,San Jose,11.0,2
Afternoon,Sunday,5th S at E. San Salvador St,San Jose,80.0,2
Morning,Sunday,San Jose Diridon Caltrain Station,San Jose,33.5,2
Early Afternoon,Sunday,Middlefield Light Rail Station,Mountain View,40.5,2
Morning,Sunday,Castro Street and El Camino Real,Mountain View,13.5,2
Mid Morning,Sunday,Rengstorff Avenue / California Street,Mountain View,16.5,2
Mid Morning,Sunday,S. Market St at Park Ave,San Jose,18.5,2
Evening,Sunday,Redwood City Caltrain Station,Redwood City,29.5,2
Morning,Sunday,Franklin at Maple,Redwood City,294.0,2
Mid Morning,Sunday,San Mateo County Center,Redwood City,153.0,2
Mid Day,Sunday,Redwood City Medical Center,Redwood City,31.0,2
Mid Day,Sunday,Redwood City Public Library,Redwood City,4.0,2
Early Afternoon,Sunday,Redwood City Public Library,Redwood City,508.5,2
Afternoon,Sunday,Middlefield Light Rail Station,Mountain View,15.0,2
Morning,Sunday,San Salvador at 1st,San Jose,14.0,2
Mid Morning,Monday,San Salvador at 1st,San Jose,20.0,2
Evening,Monday,San Salvador at 1st,San Jose,6.0,2
Nightime,Monday,San Pedro Square,San Jose,69.0,2
Nightime,Monday,MLK Library,San Jose,13.5,2
Afternoon,Monday,Ryland Park,San Jose,13.0,2
Morning,Monday,MLK Library,San Jose,136.5,2
Evening,Monday,Ryland Park,San Jose,11.5,2
Afternoon,Monday,Redwood City Caltrain Station,Redwood City,9.5,2
Mid Morning,Monday,Paseo de San Antonio,San Jose,42.5,2
Nightime,Monday,Santa Clara at Almaden,San Jose,11.5,2
Evening,Monday,Park at Olive,Palo Alto,29.5,2
Morning,Monday,San Antonio Shopping Center,Mountain View,96.0,2
Nightime,Monday,Mountain View Caltrain Station,Mountain View,24.0,2
Mid Day,Monday,Santa Clara at Almaden,San Jose,16.0,2
Morning,Monday,California Ave Caltrain Station,Palo Alto,284.5,2
Evening,Monday,San Antonio Shopping Center,Mountain View,9.5,2
Evening,Monday,Rengstorff Avenue / California Street,Mountain View,12.5,2
Morning,Monday,Mountain View City Hall,Mountain View,15.5,2
Mid Day,Monday,San Antonio Shopping Center,Mountain View,16.0,2
Afternoon,Monday,Stanford in Redwood City,Redwood City,21.0,2
Morning,Monday,Stanford in Redwood City,Redwood City,13.5,2
Mid Day,Monday,Redwood City Public Library,Redwood City,478.5,2
Morning,Monday,Castro Street and El Camino Real,Mountain View,17.0,2
Mid Day,Monday,5th St at Folsom St,San Francisco,16.0,2
Mid Morning,Tuesday,San Pedro Square,San Jose,31.0,2
Nightime,Tuesday,Paseo de San Antonio,San Jose,2408.5,2
